hs_contact_id,user_id,email,first_name,last_name,country,lifecycle_stage,lead_source,plan,created_date,last_activity_date,industry,company_size,subscribed_to_marketing
hs_c_24d4728e5d,usr_00289,richard.wright40@works.io,Richard,Wright,Spain,lead,Referral,free,2024-02-05,2024-02-21,Healthcare,1-10,True
hs_c_0588d984a1,usr_00290,adam.chen93@company.io,Adam,Chen,United States,customer,Paid Search,pro,2024-02-05,2024-02-21,SaaS,11-50,False
hs_c_557c68749a,usr_00291,ethan.chen40@gmail.com,Ethan,Chen,United States,lead,Paid Social,free,2024-02-06,2024-03-04,SaaS,51-200,True
hs_c_97ff83c970,usr_00295,liam.mitchell20@techcorp.com,Liam,Mitchell,United States,customer,Paid Social,pro,2024-02-07,2024-03-25,Consulting,11-50,True
hs_c_9e2146e8eb,usr_00298,joseph.anderson79@techcorp.com,Joseph,Anderson,United States,customer,Paid Social,pro,2024-02-07,2024-03-28,Healthcare,51-200,True
hs_c_cad18a0197,usr_00299,logan.brown61@gmail.com,Logan,Brown,United States,lead,Paid Search,free,2024-02-07,2024-03-07,SaaS,1-10,True
hs_c_beb28bd1b8,usr_00301,elijah.nguyen40@startup.ai,Elijah,Nguyen,Sweden,customer,Organic Search,pro,2024-02-07,2024-02-27,Healthcare,1-10,False
hs_c_d0759d19e5,usr_00303,michael.roberts61@labs.dev,Michael,Roberts,United States,customer,Paid Search,pro,2024-02-07,2024-03-05,E-commerce,1-10,True
hs_c_458bc0dc48,usr_00304,william.flores51@startup.ai,William,Flores,United States,customer,Direct,pro,2024-02-08,2024-03-23,Consulting,51-200,True
hs_c_84f5309365,usr_00306,mia.davis60@labs.dev,Mia,Davis,United States,lead,Referral,free,2024-02-08,2024-03-07,Consulting,11-50,False
hs_c_3011e2fd3b,usr_00307,elijah.kim14@works.io,Elijah,Kim,United States,lead,Organic Search,free,2024-02-08,2024-03-23,Education,51-200,False
hs_c_8d56e95009,usr_00308,brandon.miller84@works.io,Brandon,Miller,United States,lead,Paid Search,free,2024-02-08,2024-03-29,Marketing,11-50,False
hs_c_3257ae8495,usr_00309,amelia.roberts53@digital.com,Amelia,Roberts,United States,customer,Organic Search,pro,2024-02-08,2024-02-23,E-commerce,51-200,False
hs_c_4b83e29e03,usr_00310,joseph.lee50@labs.dev,Joseph,Lee,United States,customer,Paid Social,pro,2024-02-08,2024-04-01,Marketing,11-50,True
hs_c_e947cc7746,usr_00312,brian.martin95@outlook.com,Brian,Martin,United States,customer,Paid Search,pro,2024-02-09,2024-03-12,Real Estate,11-50,True
hs_c_f151323c1b,usr_00313,michael.nguyen72@startup.ai,Michael,Nguyen,Brazil,customer,Direct,business,2024-02-09,2024-02-14,Marketing,11-50,True
hs_c_7cac8d947a,usr_00314,elizabeth.allen77@outlook.com,Elizabeth,Allen,United States,customer,Paid Search,business,2024-02-09,2024-02-27,Marketing,51-200,True
hs_c_bffdfa7fac,usr_00315,chloe.reyes64@startup.ai,Chloe,Reyes,United States,lead,Referral,free,2024-02-09,2024-02-12,SaaS,1-10,False
hs_c_d1b276a5d2,usr_00316,chloe.wilson97@gmail.com,Chloe,Wilson,UAE,lead,Paid Social,free,2024-02-09,2024-02-27,Consulting,51-200,True
hs_c_fa78b32520,usr_00317,william.mitchell79@ventures.co,William,Mitchell,France,lead,Paid Social,free,2024-02-09,2024-02-14,Real Estate,11-50,False
hs_c_a52a4f90f0,usr_00318,richard.white73@techcorp.com,Richard,White,United States,customer,Paid Search,business,2024-02-09,2024-03-16,Finance,11-50,False
hs_c_f61549e582,usr_00322,emily.nguyen92@startup.ai,Emily,Nguyen,United States,lead,Paid Search,free,2024-02-09,2024-02-10,Education,11-50,True
hs_c_9ff17f8641,usr_00324,aiden.baker20@ventures.co,Aiden,Baker,United States,customer,Paid Search,business,2024-02-09,2024-03-09,Finance,51-200,True
hs_c_da354ae930,usr_00326,madison.kumar11@yahoo.com,Madison,Kumar,United States,lead,Paid Search,free,2024-02-09,2024-04-06,Consulting,51-200,False
hs_c_6ae58028c9,usr_00327,brandon.nelson55@digital.com,Brandon,Nelson,Italy,lead,Paid Social,free,2024-02-10,2024-02-13,Real Estate,1-10,False
hs_c_6fbb63c915,usr_00329,joseph.thomas1@digital.com,Joseph,Thomas,United States,lead,Paid Social,free,2024-02-10,2024-02-23,Real Estate,11-50,False
hs_c_d118ef32b7,usr_00333,robert.martin88@outlook.com,Robert,Martin,Spain,lead,Paid Search,free,2024-02-10,2024-02-19,Legal,51-200,True
hs_c_6a4b426690,usr_00335,jackson.patel54@startup.ai,Jackson,Patel,UAE,customer,Paid Search,business,2024-02-10,2024-03-10,Healthcare,11-50,True
hs_c_44557d82f5,usr_00336,charles.anderson96@digital.com,Charles,Anderson,United States,customer,Referral,business,2024-02-10,2024-03-03,Finance,51-200,True
hs_c_d40cb2b836,usr_00338,karen.flores63@techcorp.com,Karen,Flores,United States,lead,Paid Social,free,2024-02-11,2024-02-25,Marketing,1-10,False
hs_c_4c4577c56f,usr_00339,jackson.jones17@techcorp.com,Jackson,Jones,United States,customer,Paid Social,business,2024-02-11,2024-03-17,Real Estate,11-50,True
hs_c_9b77180565,usr_00340,thomas.thompson78@outlook.com,Thomas,Thompson,United States,lead,Organic Search,free,2024-02-11,2024-03-18,Consulting,51-200,True
hs_c_a41b5e4247,usr_00341,eric.taylor34@yahoo.com,Eric,Taylor,France,customer,Paid Search,pro,2024-02-11,2024-02-16,E-commerce,11-50,True
hs_c_66e399a965,usr_00342,david.chen11@startup.ai,David,Chen,United States,customer,Referral,business,2024-02-11,2024-02-26,Consulting,51-200,False
hs_c_e8029217d4,usr_00345,thomas.davis60@yahoo.com,Thomas,Davis,United States,customer,Organic Search,business,2024-02-12,2024-02-21,Education,11-50,False
hs_c_c8961e9ecd,usr_00346,charles.patel88@ventures.co,Charles,Patel,Germany,lead,Paid Social,free,2024-02-12,2024-03-13,Education,11-50,False
hs_c_c8b281cabd,usr_00348,ethan.king13@gmail.com,Ethan,King,Spain,lead,Organic Search,free,2024-02-12,2024-02-14,Legal,51-200,True
hs_c_0aea8e8c08,usr_00350,brandon.miller51@digital.com,Brandon,Miller,United States,customer,Paid Social,pro,2024-02-12,2024-04-01,Media,51-200,True
hs_c_eaf3bdb326,usr_00351,eric.martin44@works.io,Eric,Martin,Canada,customer,Referral,pro,2024-02-12,2024-04-09,Consulting,11-50,True
hs_c_486eaa47c8,usr_00352,mary.smith53@gmail.com,Mary,Smith,United States,customer,Referral,business,2024-02-12,2024-03-05,Marketing,51-200,True
hs_c_769bbe0a6b,usr_00356,nathan.reyes85@ventures.co,Nathan,Reyes,United States,lead,Paid Search,free,2024-02-13,2024-03-30,Real Estate,1-10,True
hs_c_a3a51c0230,usr_00358,ryan.roberts89@ventures.co,Ryan,Roberts,United States,customer,Paid Social,business,2024-02-13,2024-03-20,Healthcare,11-50,True
hs_c_ab16651c83,usr_00359,elizabeth.jones49@gmail.com,Elizabeth,Jones,United States,customer,Paid Search,pro,2024-02-13,2024-03-22,Education,11-50,True
hs_c_902a37d985,usr_00360,john.thompson57@yahoo.com,John,Thompson,United States,lead,Referral,free,2024-02-13,2024-03-08,Marketing,11-50,False
hs_c_7d6e8dc067,usr_00361,elijah.adams14@labs.dev,Elijah,Adams,United States,customer,Organic Search,pro,2024-02-13,2024-03-03,Consulting,51-200,True
hs_c_66db4d74bd,usr_00364,eric.thompson20@labs.dev,Eric,Thompson,United Kingdom,customer,Organic Search,pro,2024-02-14,2024-03-12,SaaS,1-10,True
hs_c_47e2ea8041,usr_00365,abigail.baker90@yahoo.com,Abigail,Baker,United States,lead,Paid Search,free,2024-02-14,2024-03-02,Healthcare,11-50,True
hs_c_274d89b330,usr_00366,oliver.smith62@labs.dev,Oliver,Smith,Spain,customer,Paid Social,business,2024-02-14,2024-04-11,Education,11-50,True
hs_c_11876a87f3,usr_00367,victoria.jones50@gmail.com,Victoria,Jones,Germany,customer,Referral,pro,2024-02-14,2024-04-14,Media,1-10,True
hs_c_5291174a73,usr_00369,ryan.garcia44@works.io,Ryan,Garcia,United States,customer,Referral,pro,2024-02-14,2024-03-29,Marketing,11-50,True
hs_c_fa1ac9e4eb,usr_00371,charles.baker63@startup.ai,Charles,Baker,United States,lead,Paid Social,free,2024-02-14,2024-04-02,Marketing,51-200,False
hs_c_dad26ec5c7,usr_00374,amelia.mitchell44@gmail.com,Amelia,Mitchell,United States,customer,Paid Social,pro,2024-02-15,2024-03-10,SaaS,11-50,True
hs_c_abd6cdfd8d,usr_00376,kevin.wang30@digital.com,Kevin,Wang,United States,customer,Paid Social,pro,2024-02-15,2024-02-21,Marketing,1-10,False
hs_c_2192c45a5a,usr_00378,joseph.wilson81@yahoo.com,Joseph,Wilson,United States,lead,Paid Social,free,2024-02-15,2024-03-19,SaaS,11-50,True
hs_c_54e1daca06,usr_00379,chloe.miller76@yahoo.com,Chloe,Miller,Sweden,customer,Referral,pro,2024-02-15,2024-03-01,Marketing,1-10,True
hs_c_35a0049123,usr_00382,emma.white23@digital.com,Emma,White,United States,lead,Referral,free,2024-02-16,2024-03-16,Healthcare,1-10,True
hs_c_1c80dbafcb,usr_00383,thomas.taylor90@yahoo.com,Thomas,Taylor,United States,lead,Paid Search,free,2024-02-16,2024-03-19,Healthcare,51-200,False
hs_c_9cb6d39e18,usr_00385,grace.flores3@yahoo.com,Grace,Flores,United States,customer,Organic Search,pro,2024-02-16,2024-03-11,Media,1-10,True
hs_c_30202babfb,usr_00388,logan.nelson79@yahoo.com,Logan,Nelson,United States,customer,Direct,business,2024-02-16,2024-04-01,SaaS,51-200,True
hs_c_b156543ae2,usr_00390,amelia.martin68@outlook.com,Amelia,Martin,United States,customer,Organic Search,pro,2024-02-16,2024-03-09,Marketing,51-200,True
hs_c_8395f64a63,usr_00393,david.anderson83@gmail.com,David,Anderson,United States,customer,Referral,pro,2024-02-17,2024-03-15,Healthcare,11-50,True
hs_c_31071dcf3e,usr_00395,michael.brown4@yahoo.com,Michael,Brown,Germany,customer,Paid Search,pro,2024-02-17,2024-04-01,Media,51-200,False
hs_c_8766b908ef,usr_00398,joseph.nelson29@ventures.co,Joseph,Nelson,United States,lead,Referral,free,2024-02-17,2024-03-21,Marketing,11-50,False
hs_c_68fd6d56f8,usr_00400,elizabeth.baker59@yahoo.com,Elizabeth,Baker,United States,customer,Paid Social,pro,2024-02-17,2024-03-01,E-commerce,51-200,True
hs_c_a974eaf390,usr_00401,noah.moore17@startup.ai,Noah,Moore,United States,lead,Paid Search,free,2024-02-17,2024-03-08,SaaS,51-200,True
hs_c_5786731f63,usr_00402,harper.brown15@yahoo.com,Harper,Brown,United States,customer,Paid Search,business,2024-02-17,2024-03-25,Media,11-50,False
hs_c_46556aa012,usr_00403,mason.anderson38@company.io,Mason,Anderson,United States,customer,Paid Search,business,2024-02-18,2024-03-02,Real Estate,1-10,False
hs_c_25dd759c6a,usr_00406,sarah.smith32@company.io,Sarah,Smith,United States,customer,Paid Search,pro,2024-02-18,2024-04-15,Healthcare,11-50,False
hs_c_57d5a1de85,usr_00407,oliver.harris1@digital.com,Oliver,Harris,Canada,customer,Paid Search,business,2024-02-18,2024-02-21,Education,1-10,True
hs_c_662f9ab2dc,usr_00411,ryan.garcia86@labs.dev,Ryan,Garcia,United States,customer,Referral,pro,2024-02-19,2024-03-08,Finance,1-10,True
hs_c_486c86699b,usr_00412,sophia.kim60@labs.dev,Sophia,Kim,India,lead,Referral,free,2024-02-19,2024-02-20,Consulting,51-200,True
hs_c_bd79923058,usr_00413,elizabeth.green81@gmail.com,Elizabeth,Green,Spain,customer,Paid Search,pro,2024-02-19,2024-04-13,Marketing,11-50,False
hs_c_f2a5e6d45f,usr_00416,aaron.brown7@startup.ai,Aaron,Brown,Spain,lead,Referral,free,2024-02-19,2024-03-22,Marketing,11-50,True
hs_c_5b6a8f0e0a,usr_00417,logan.flores47@startup.ai,Logan,Flores,United States,lead,Referral,free,2024-02-19,2024-02-29,Consulting,51-200,True
hs_c_a20913d3bd,usr_00418,brian.jones18@company.io,Brian,Jones,Spain,lead,Paid Search,free,2024-02-19,2024-03-21,Healthcare,1-10,False
hs_c_6b65fcd69d,usr_00420,ella.harris35@startup.ai,Ella,Harris,United States,lead,Referral,free,2024-02-19,2024-03-02,Legal,51-200,True
hs_c_74738dc18a,usr_00421,sarah.brown45@startup.ai,Sarah,Brown,United States,lead,Paid Search,free,2024-02-19,2024-04-10,Media,11-50,False
hs_c_3a980b6b51,usr_00422,charlotte.chen91@labs.dev,Charlotte,Chen,United States,lead,Paid Social,free,2024-02-20,2024-03-27,Legal,51-200,True
hs_c_9c57322444,usr_00423,adam.wang80@labs.dev,Adam,Wang,United States,customer,Referral,business,2024-02-20,2024-02-25,Healthcare,51-200,False
hs_c_c991f82535,usr_00425,tyler.thomas14@outlook.com,Tyler,Thomas,United States,lead,Referral,free,2024-02-20,2024-04-09,Consulting,11-50,True
hs_c_7e5e08b207,usr_00427,mason.wang45@labs.dev,Mason,Wang,United States,customer,Paid Social,business,2024-02-21,2024-02-22,Education,11-50,False
hs_c_87ed1e824d,usr_00429,adam.chen75@ventures.co,Adam,Chen,United States,customer,Paid Search,pro,2024-02-21,2024-03-21,Healthcare,51-200,False
hs_c_b117cae6c2,usr_00430,ryan.king71@works.io,Ryan,King,Sweden,customer,Organic Search,pro,2024-02-21,2024-03-06,Media,11-50,False
hs_c_dd9463db39,usr_00431,charles.kim22@techcorp.com,Charles,Kim,United States,customer,Paid Search,pro,2024-02-21,2024-03-30,Finance,1-10,True
hs_c_5606529848,usr_00433,logan.anderson37@works.io,Logan,Anderson,Canada,customer,Referral,pro,2024-02-22,2024-03-08,Consulting,1-10,False
hs_c_fb9ac2dbb6,usr_00435,oliver.wilson24@startup.ai,Oliver,Wilson,France,lead,Organic Search,free,2024-02-22,2024-03-26,E-commerce,51-200,False
hs_c_8b76c3433b,usr_00436,emily.williams19@startup.ai,Emily,Williams,United States,customer,Paid Social,pro,2024-02-22,2024-04-09,Healthcare,11-50,False
hs_c_1f939efb0e,usr_00438,ella.taylor1@yahoo.com,Ella,Taylor,France,customer,Paid Social,pro,2024-02-22,2024-03-13,Legal,51-200,True
hs_c_e158259d98,usr_00440,eric.mitchell94@outlook.com,Eric,Mitchell,United States,customer,Paid Social,pro,2024-02-22,2024-03-10,Media,1-10,True
hs_c_90f0c60b70,usr_00441,william.lee4@techcorp.com,William,Lee,United States,lead,Referral,free,2024-02-22,2024-03-04,Education,51-200,True
hs_c_50f7d5a77c,usr_00442,jessica.mitchell42@outlook.com,Jessica,Mitchell,United States,lead,Referral,free,2024-02-22,2024-04-20,SaaS,51-200,False
hs_c_b1137f09e4,usr_00443,richard.nguyen26@techcorp.com,Richard,Nguyen,Germany,lead,Organic Search,free,2024-02-22,2024-02-23,SaaS,1-10,True
hs_c_a3149b50dc,usr_00444,aiden.mitchell51@works.io,Aiden,Mitchell,United States,customer,Direct,business,2024-02-23,2024-03-19,E-commerce,11-50,True
hs_c_35b36d73f3,usr_00448,lily.mitchell37@labs.dev,Lily,Mitchell,United States,customer,Referral,pro,2024-02-23,2024-04-18,Consulting,51-200,True
hs_c_72f6295236,usr_00451,ella.baker53@gmail.com,Ella,Baker,United States,lead,Referral,free,2024-02-23,2024-03-28,Finance,11-50,True
hs_c_6184e58cbe,usr_00452,aiden.roberts24@company.io,Aiden,Roberts,Canada,lead,Direct,free,2024-02-23,2024-04-18,Education,11-50,True
hs_c_7574084720,usr_00455,charles.patel54@techcorp.com,Charles,Patel,United States,customer,Referral,pro,2024-02-23,2024-04-16,Consulting,11-50,True
hs_c_e38460ac48,usr_00457,robert.reyes62@digital.com,Robert,Reyes,United States,lead,Paid Search,free,2024-02-24,2024-04-23,Real Estate,11-50,False
hs_c_dd239244b8,usr_00459,oliver.johnson75@yahoo.com,Oliver,Johnson,United States,customer,Paid Search,business,2024-02-24,2024-04-20,SaaS,1-10,True
hs_c_437c5baa04,usr_00460,liam.roberts21@startup.ai,Liam,Roberts,United States,customer,Paid Social,business,2024-02-24,2024-04-11,SaaS,11-50,False
hs_c_37b95ce2df,usr_00461,noah.nelson38@gmail.com,Noah,Nelson,United States,customer,Paid Social,pro,2024-02-25,2024-03-10,Finance,51-200,True
hs_c_5a369f66cd,usr_00464,kevin.green75@works.io,Kevin,Green,United States,lead,Organic Search,free,2024-02-25,2024-03-10,Healthcare,1-10,True
hs_c_5944effd90,usr_00465,mary.wilson63@startup.ai,Mary,Wilson,France,lead,Paid Search,free,2024-02-25,2024-03-12,Education,11-50,True
hs_c_7e9d266d3b,usr_00467,adam.jackson69@works.io,Adam,Jackson,Sweden,customer,Paid Social,pro,2024-02-25,2024-03-16,Legal,51-200,True
hs_c_479c575065,usr_00468,ella.davis10@labs.dev,Ella,Davis,United States,customer,Paid Social,pro,2024-02-25,2024-04-09,Marketing,1-10,True
hs_c_353d425763,usr_00469,aaron.johnson89@techcorp.com,Aaron,Johnson,France,customer,Referral,pro,2024-02-25,2024-03-20,Healthcare,1-10,True
hs_c_e9fedc7784,usr_00470,sophia.reyes23@startup.ai,Sophia,Reyes,Italy,lead,Paid Social,free,2024-02-26,2024-03-09,Finance,1-10,True
hs_c_ba3f473122,usr_00471,eric.davis89@yahoo.com,Eric,Davis,United States,customer,Referral,pro,2024-02-26,2024-02-29,Consulting,51-200,True
hs_c_60afd32065,usr_00472,karen.wilson11@yahoo.com,Karen,Wilson,United States,lead,Organic Search,free,2024-02-26,2024-03-23,Education,51-200,True
hs_c_f0138792d4,usr_00473,justin.davis62@gmail.com,Justin,Davis,United States,lead,Referral,free,2024-02-26,2024-03-21,Education,1-10,True
hs_c_afe655c25c,usr_00474,linda.williams61@gmail.com,Linda,Williams,Sweden,customer,Paid Search,pro,2024-02-26,2024-03-28,Marketing,11-50,True
hs_c_6922689388,usr_00475,john.jones97@gmail.com,John,Jones,United States,lead,Referral,free,2024-02-26,2024-03-22,Marketing,1-10,True
hs_c_17479cedc5,usr_00478,nathan.singh73@works.io,Nathan,Singh,Canada,customer,Paid Search,pro,2024-02-27,2024-03-08,Marketing,1-10,True
hs_c_e0185a3bec,usr_00479,chloe.nguyen28@works.io,Chloe,Nguyen,United States,customer,Paid Social,pro,2024-02-27,2024-02-28,E-commerce,11-50,True
hs_c_fb9b13605b,usr_00481,lucas.green87@labs.dev,Lucas,Green,Canada,customer,Paid Search,pro,2024-02-27,2024-04-10,Marketing,1-10,True
hs_c_11f733987c,usr_00482,chloe.scott28@ventures.co,Chloe,Scott,United States,lead,Referral,free,2024-02-27,2024-04-15,Legal,1-10,False
hs_c_3046e96caf,usr_00484,justin.green93@works.io,Justin,Green,United States,customer,Paid Search,pro,2024-02-27,2024-04-18,SaaS,1-10,True
hs_c_cec6348388,usr_00485,liam.kumar37@ventures.co,Liam,Kumar,United States,customer,Paid Search,pro,2024-02-27,2024-03-02,Media,51-200,False
hs_c_8ba7a1e0ed,usr_00486,madison.allen53@works.io,Madison,Allen,Germany,customer,Organic Search,business,2024-02-27,2024-03-20,Finance,11-50,False
hs_c_4f6950d4fc,usr_00488,lucas.miller67@labs.dev,Lucas,Miller,United States,customer,Organic Search,pro,2024-02-27,2024-03-29,Marketing,1-10,True
hs_c_71cb4a5143,usr_00489,barbara.adams14@digital.com,Barbara,Adams,United States,customer,Referral,pro,2024-02-27,2024-04-13,Consulting,1-10,True
hs_c_16ee3e48e1,usr_00490,susan.wright52@digital.com,Susan,Wright,United States,customer,Paid Social,business,2024-02-27,2024-04-21,Marketing,1-10,True
hs_c_6a7c5c7642,usr_00492,ethan.scott52@digital.com,Ethan,Scott,Spain,customer,Paid Search,pro,2024-02-28,2024-03-03,Media,51-200,True
hs_c_fb39a82e83,usr_00498,jackson.thompson70@works.io,Jackson,Thompson,France,customer,Referral,pro,2024-02-28,2024-02-29,SaaS,1-10,False
hs_c_bdf127b08f,usr_00499,lily.davis41@labs.dev,Lily,Davis,United States,lead,Paid Search,free,2024-02-28,2024-04-16,Education,11-50,True
hs_c_605ba64601,usr_00500,sophia.williams72@yahoo.com,Sophia,Williams,United States,customer,Paid Search,pro,2024-02-28,2024-03-24,Finance,51-200,False
hs_c_3b4ead05b6,usr_00503,aiden.kim21@works.io,Aiden,Kim,Netherlands,lead,Referral,free,2024-02-28,2024-03-26,Legal,1-10,False
hs_c_708db4972b,usr_00504,sarah.kumar87@digital.com,Sarah,Kumar,Brazil,lead,Paid Social,free,2024-02-28,2024-04-20,Healthcare,11-50,True
hs_c_a7c3ceddae,usr_00511,james.king50@digital.com,James,King,United States,lead,Paid Search,free,2024-02-29,2024-03-05,Healthcare,51-200,True
hs_c_56269818a7,usr_00512,michael.kumar44@company.io,Michael,Kumar,United States,customer,Referral,business,2024-02-29,2024-03-13,Media,51-200,False
hs_c_962699f250,usr_00513,ella.wright39@digital.com,Ella,Wright,United States,customer,Paid Social,pro,2024-02-29,2024-03-29,Healthcare,11-50,True
hs_c_45bfb91c69,usr_00514,susan.kumar28@works.io,Susan,Kumar,United States,customer,Paid Social,pro,2024-02-29,2024-03-02,Finance,11-50,False
hs_c_9061bde3c2,usr_00516,oliver.wright73@outlook.com,Oliver,Wright,United States,customer,Paid Social,pro,2024-03-01,2024-03-12,Legal,11-50,True
hs_c_a8cc97c852,usr_00517,mason.white84@outlook.com,Mason,White,United States,customer,Referral,pro,2024-03-01,2024-04-15,Finance,51-200,True
hs_c_0cc7950029,usr_00518,isabella.wang54@company.io,Isabella,Wang,United States,customer,Paid Social,pro,2024-03-01,2024-04-09,Education,11-50,True
hs_c_360580f6b4,usr_00520,oliver.kumar35@labs.dev,Oliver,Kumar,United States,customer,Referral,pro,2024-03-01,2024-04-08,Legal,51-200,True
hs_c_d43f47ef0e,usr_00521,aaron.kim26@works.io,Aaron,Kim,United States,customer,Paid Social,pro,2024-03-01,2024-03-07,Healthcare,11-50,True
hs_c_08a0553549,usr_00522,william.martin56@techcorp.com,William,Martin,United States,lead,Referral,free,2024-03-01,2024-03-16,Education,11-50,False
hs_c_61c30cec05,usr_00523,hannah.white37@techcorp.com,Hannah,White,United States,customer,Organic Search,pro,2024-03-02,2024-04-29,Consulting,11-50,False
hs_c_e957076a25,usr_00525,susan.johnson60@techcorp.com,Susan,Johnson,United States,lead,Paid Social,free,2024-03-02,2024-03-27,Media,51-200,False
